-4.4699e+05,1.4331
-4.1921e+05,1.4333
-4.1516e+05,1.4338
-4.115e+05,1.4344
-4.0839e+05,1.4356
-4.064e+05,1.4358
-4.0489e+05,1.4364
-3.9884e+05,1.4371
-3.9184e+05,1.4375
-3.5937e+05,1.4385
-3.4895e+05,1.4391
-3.4059e+05,1.4395
-3.2722e+05,1.4397
-3.2412e+05,1.4402
-3.2022e+05,1.4414
-3.1767e+05,1.442
-3.1505e+05,1.4422
-2.9483e+05,1.443
-2.8823e+05,1.4433
-2.8226e+05,1.4437
-2.759e+05,1.4447
-2.6141e+05,1.4449
-2.599e+05,1.4457
-2.4574e+05,1.4466
-2.4351e+05,1.4474
-2.4231e+05,1.4478
-2.2942e+05,1.448
-2.291e+05,1.4484
-2.1581e+05,1.449
-1.9847e+05,1.4503
-1.9823e+05,1.4507
-1.5557e+05,1.4511
-1.5518e+05,1.4513
-1.5438e+05,1.4519
-1.5366e+05,1.4523
-1.2605e+05,1.4525
-1.1236e+05,1.4527
-94061,1.4534
-78861,1.454
-76235,1.4542
-75519,1.4548
-63582,1.4554
-62389,1.456
-56420,1.4563
-39868,1.4565
-38834,1.4577
-32229,1.4579
-31831,1.4581
-30558,1.4585
-28250,1.4591
-12175,1.4598
-10504,1.4602
-9151.4,1.4606
-8196.5,1.4608
-6684.5,1.461
-4933.8,1.4614
19178,1.4622
20372,1.4624
25226,1.4627
27136,1.4629
29205,1.4637
1.1061e+05,1.4641
1.173e+05,1.4645
1.1801e+05,1.4655
1.7125e+05,1.466
2.4542e+05,1.4668
2.4757e+05,1.467
2.4892e+05,1.4672
2.5027e+05,1.4676
2.5576e+05,1.4686
2.5688e+05,1.4693
2.5751e+05,1.4695
2.9229e+05,1.4697
2.9643e+05,1.4701
3.1871e+05,1.4707
5.2386e+05,1.4709
5.2569e+05,1.4713
5.2975e+05,1.4715
5.3054e+05,1.4717
5.3094e+05,1.4719
5.3198e+05,1.4728
